time_s,axis1,axis2,axis3,axis4,intake_action,outtake_action,left_cmd,right_cmd,x_in,y_in,heading_deg,auton_section,auton_step
25.780,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.800,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.820,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.840,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.860,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.880,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.900,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.920,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.940,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.960,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.980,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.000,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.020,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.040,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.060,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.080,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.100,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.120,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.140,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.160,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.180,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.200,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.220,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.240,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.260,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.280,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.300,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.320,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.340,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.360,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.380,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.400,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.420,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.440,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.460,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.480,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.500,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.520,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.540,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.560,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.580,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.600,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.620,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.640,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.660,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.680,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.700,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.720,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.740,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.760,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.780,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.800,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.820,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.840,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.860,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.880,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.900,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.920,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.940,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.960,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
26.980,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.000,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.020,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.040,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.060,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.080,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.100,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.120,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.140,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.160,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.180,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.200,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.220,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.240,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.260,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.280,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.300,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.320,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.340,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.360,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.380,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.400,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.420,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.440,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.460,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.480,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.500,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.520,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.540,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.560,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.580,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.600,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.620,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.640,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.660,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.680,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.700,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.720,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.740,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.760,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.780,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.800,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.820,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.840,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.860,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.880,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.900,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.920,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.940,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.960,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
27.980,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.000,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.020,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.040,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.060,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.080,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.100,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.120,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.140,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.160,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.180,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.200,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.220,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.240,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.260,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.280,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.300,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.320,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.340,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.360,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.380,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.400,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.420,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.440,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.460,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.480,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.500,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.520,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.540,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.560,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.580,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.600,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.620,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.640,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.660,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.680,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.700,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.720,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.740,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.760,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.780,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.800,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.820,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.840,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.860,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.880,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.900,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.920,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.940,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.960,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
28.980,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.000,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.020,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.040,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.060,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.080,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.100,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.120,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.140,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.160,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.180,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.200,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.220,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.240,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.260,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.280,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.300,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.320,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.340,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.360,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.380,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.400,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.420,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.440,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.460,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.480,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.500,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.520,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.540,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.560,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.580,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.600,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.620,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.640,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.660,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.680,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.700,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.720,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.740,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.760,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.780,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.800,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.820,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.840,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.860,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.880,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.900,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.920,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.940,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.960,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
29.980,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.000,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.020,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.040,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.060,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.080,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.100,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.120,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.140,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.160,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.180,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.200,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.220,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.240,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.260,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.280,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.300,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.320,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.340,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.360,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.380,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.400,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.420,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.440,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.460,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.480,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.500,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.520,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.540,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.560,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.580,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.600,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.620,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.640,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.660,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.680,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.700,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.720,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.740,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.760,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.780,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.800,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.820,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.840,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.860,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.880,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.900,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
30.920,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
